content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n5.vocab.0183,N5,後ろ,うしろ,{後|うし}ろ,우시로,noun,-,-,뒤,-,{店|みせ}の{後|うし}ろにこうえんがあります。,가게 뒤에 공원이 있습니다.,jlpt.n5.vocab.0183.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제14과 漢字 「後ろ」
jlpt.n5.vocab.0184,N5,右,みぎ,{右|みぎ},미기,noun,-,-,오른쪽,-,つぎのしんごうを{右|みぎ}にまがってください。,다음 신호에서 오른쪽으로 도세요.,jlpt.n5.vocab.0184.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「右に 曲がって ください」
jlpt.n5.vocab.0185,N5,左,ひだり,{左|ひだり},히다리,noun,-,-,왼쪽,-,えきは{左|ひだり}にあります。,역은 왼쪽에 있습니다.,jlpt.n5.vocab.0185.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제14과 位置表現
jlpt.n5.vocab.0186,N5,外,そと,{外|そと},소토,noun,-,-,밖,-,{外|そと}はさむいですね。,밖은 춥네요.,jlpt.n5.vocab.0186.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제14과 位置表現
jlpt.n5.vocab.0187,N5,隣,となり,{隣|となり},토나리,noun,-,-,옆;이웃,-,ゆうびんきょくはぎんこうの{隣|となり}です。,우체국은 은행 옆입니다.,jlpt.n5.vocab.0187.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「となり」
jlpt.n5.vocab.0188,N5,駅,えき,{駅|えき},에키,noun,-,-,역,-,{駅|えき}のほんやでざっしをかいました。,역 서점에서 잡지를 샀습니다.,jlpt.n5.vocab.0188.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法·読解 「駅」 다수
jlpt.n5.vocab.0189,N5,学校,がっこう,{学校|がっ|こう},각코오,noun,-,-,학교,-,きのうは{学校|がっこう}をやすみました。,어제는 학교를 쉬었습니다.,jlpt.n5.vocab.0189.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「がっこう」
jlpt.n5.vocab.0190,N5,会社,かいしゃ,{会社|かい|しゃ},카이샤,noun,-,-,회사,-,{家|いえ}から{会社|かいしゃ}まで{一|いち}じかんかかります。,집에서 회사까지 한 시간 걸립니다.,jlpt.n5.vocab.0190.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「かいしゃ」; いろどり 제13과 漢字
jlpt.n5.vocab.0191,N5,病院,びょういん,{病院|びょう|いん},뵤오인,noun,-,-,병원,-,{病院|びょういん}でくすりをもらいました。,병원에서 약을 받았습니다.,jlpt.n5.vocab.0191.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「びょういんで」
jlpt.n5.vocab.0192,N5,銀行,ぎんこう,{銀行|ぎん|こう},깅코오,noun,-,-,은행,-,{銀行|ぎんこう}は{午後|ごご}{三|さん}じまでです。,은행은 오후 세 시까지입니다.,jlpt.n5.vocab.0192.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 聴解 선택지 「ぎんこう」
jlpt.n5.vocab.0193,N5,郵便局,ゆうびんきょく,{郵便局|ゆう|びん|きょく},유우빙쿄쿠,noun,-,-,우체국,-,{郵便局|ゆうびんきょく}できってをかいます。,우체국에서 우표를 삽니다.,jlpt.n5.vocab.0193.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「ゆうびんきょくの 人に」
jlpt.n5.vocab.0194,N5,図書館,としょかん,{図書館|と|しょ|かん},토쇼칸,noun,-,-,도서관,-,{図書館|としょかん}でべんきょうします。,도서관에서 공부합니다.,jlpt.n5.vocab.0194.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 聴解 선택지 「としょかん」
jlpt.n5.vocab.0195,N5,店,みせ,{店|みせ},미세,noun,-,-,가게,-,この{店|みせ}はやすいです。,이 가게는 쌉니다.,jlpt.n5.vocab.0195.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「店の 人」
jlpt.n5.vocab.0196,N5,スーパー,スーパー,スーパー,스우파아,noun,-,-,슈퍼마켓,-,きのうスーパーで{田中|たなか}さんにあいました。,어제 슈퍼에서 다나카 씨를 만났습니다.,jlpt.n5.vocab.0196.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「スーパーで 田中さんに 会いました」
jlpt.n5.vocab.0197,N5,デパート,デパート,デパート,데파아토,noun,-,-,백화점,-,デパートはえきのまえにあります。,백화점은 역 앞에 있습니다.,jlpt.n5.vocab.0197.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法·聴解 「デパート」
jlpt.n5.vocab.0198,N5,コンビニ,コンビニ,コンビニ,콤비니,noun,-,-,편의점,-,コンビニでべんとうをかいました。,편의점에서 도시락을 샀습니다.,jlpt.n5.vocab.0198.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<69> コンビニのレジ
jlpt.n5.vocab.0199,N5,レストラン,レストラン,レストラン,레스토란,noun,-,-,레스토랑,-,レストランでりょうりをちゅうもんします。,레스토랑에서 요리를 주문합니다.,jlpt.n5.vocab.0199.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 聴解 선택지 「レストラン」
jlpt.n5.vocab.0200,N5,公園,こうえん,{公園|こう|えん},코오엔,noun,-,-,공원,-,{毎朝|まいあさ}{公園|こうえん}をあるきます。,매일 아침 공원을 걷습니다.,jlpt.n5.vocab.0200.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽7 街を歩く
jlpt.n5.vocab.0201,N5,空港,くうこう,{空港|くう|こう},쿠우코오,noun,-,-,공항,-,このバスは{空港|くうこう}にいきますか。,이 버스는 공항에 갑니까?,jlpt.n5.vocab.0201.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제13과 과제목 「このバスは空港に行きますか？」
jlpt.n5.vocab.0202,N5,道,みち,{道|みち},미치,noun,-,-,길,-,この{道|みち}はくるまがおおいです。,이 길은 차가 많습니다.,jlpt.n5.vocab.0202.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 예제 「この みちは くるまが 多いです」
jlpt.n5.vocab.0203,N5,国,くに,{国|くに},쿠니,noun,-,-,나라;고국,-,わたしの{国|くに}はかわがおおいです。,우리 나라는 강이 많습니다.,jlpt.n5.vocab.0203.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「わたしの くには かわが 多いです」
jlpt.n5.vocab.0204,N5,電車,でんしゃ,{電車|でん|しゃ},덴샤,noun,-,-,전철,-,{電車|でんしゃ}でかいしゃへいきます。,전철로 회사에 갑니다.,jlpt.n5.vocab.0204.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 표 「電車」
jlpt.n5.vocab.0205,N5,バス,バス,バス,바스,noun,-,-,버스,-,このバスはえきにいきますか。,이 버스는 역에 갑니까?,jlpt.n5.vocab.0205.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「バスてい」
jlpt.n5.vocab.0206,N5,車,くるま,{車|くるま},쿠루마,noun,-,-,차;자동차,-,{車|くるま}でくうこうまでいきました。,차로 공항까지 갔습니다.,jlpt.n5.vocab.0206.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 예제 「くるま」
jlpt.n5.vocab.0207,N5,自転車,じてんしゃ,{自転車|じ|てん|しゃ},지텐샤,noun,-,-,자전거,-,{自転車|じてんしゃ}でえきまでいきます。,자전거로 역까지 갑니다.,jlpt.n5.vocab.0207.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제13과 交通手段
jlpt.n5.vocab.0208,N5,タクシー,タクシー,タクシー,타쿠시이,noun,-,-,택시,-,あそこでタクシーにのりました。,저기에서 택시를 탔습니다.,jlpt.n5.vocab.0208.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 예제 「タクシーに のりました」
jlpt.n5.vocab.0209,N5,飛行機,ひこうき,{飛行機|ひ|こう|き},히코오키,noun,-,-,비행기,-,{飛行機|ひこうき}でにほんへきました。,비행기로 일본에 왔습니다.,jlpt.n5.vocab.0209.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제13과 交通手段
jlpt.n5.vocab.0210,N5,切符,きっぷ,{切符|きっ|ぷ},킵푸,noun,-,-,표;티켓,-,えきで{切符|きっぷ}をかいます。,역에서 표를 삽니다.,jlpt.n5.vocab.0210.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<56> 駅の表示
jlpt.n5.vocab.0211,N5,教室,きょうしつ,{教室|きょう|しつ},쿄오시츠,noun,-,-,교실,-,{教室|きょうしつ}のまえでよみます。,교실 앞에서 읽습니다.,jlpt.n5.vocab.0211.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「クラスの みんなの 前で」·「教室」
jlpt.n5.vocab.0212,N5,日本語,にほんご,{日本語|に|ほん|ご},니홍고,noun,-,-,일본어,-,{日本語|にほんご}のクラスははちじからです。,일본어 수업은 여덟 시부터입니다.,jlpt.n5.vocab.0212.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「日本語1」「日本語2」 クラス
jlpt.n5.vocab.0213,N5,英語,えいご,{英語|えい|ご},에에고,noun,-,-,영어,-,{姉|あね}は{英語|えいご}をおしえています。,누나는 영어를 가르치고 있습니다.,jlpt.n5.vocab.0213.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<6> 日本語やほかのことば
jlpt.n5.vocab.0214,N5,漢字,かんじ,{漢字|かん|じ},칸지,noun,-,-,한자,-,きのう{学校|がっこう}でたくさん{漢字|かんじ}をおぼえました。,어제 학교에서 한자를 많이 외웠습니다.,jlpt.n5.vocab.0214.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「かんじを おぼえました」
jlpt.n5.vocab.0215,N5,ひらがな,ひらがな,ひらがな,히라가나,noun,-,-,히라가나,-,ことばをひらがなでかいてください。,단어를 히라가나로 써 주세요.,jlpt.n5.vocab.0215.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 지시문 「ひらがなで どう 書きますか」
jlpt.n5.vocab.0216,N5,カタカナ,カタカナ,カタカナ,카타카나,noun,-,-,가타카나,-,なまえはカタカナでかきます。,이름은 가타카나로 씁니다.,jlpt.n5.vocab.0216.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제2과 (カタカナ)
jlpt.n5.vocab.0217,N5,言葉,ことば,{言葉|こと|ば},코토바,noun,-,-,말;단어,-,しらない{言葉|ことば}がありましたからせんせいにききました。,모르는 단어가 있어서 선생님께 물었습니다.,jlpt.n5.vocab.0217.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「知らない ことばが ありましたから」
jlpt.n5.vocab.0218,N5,授業,じゅぎょう,{授業|じゅ|ぎょう},주교오,noun,-,-,수업,-,{授業|じゅぎょう}はごぜんちゅうです。,수업은 오전 중입니다.,jlpt.n5.vocab.0218.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「じゅぎょう」
jlpt.n5.vocab.0219,N5,宿題,しゅくだい,{宿題|しゅく|だい},슈쿠다이,noun,-,-,숙제,-,{宿題|しゅくだい}はらいしゅうだしてください。,숙제는 다음 주에 내 주세요.,jlpt.n5.vocab.0219.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「しゅくだいは 来週 出して ください」
jlpt.n5.vocab.0220,N5,質問,しつもん,{質問|しつ|もん},시츠몬,noun,suru_noun,vi,질문,-,せんせいに{質問|しつもん}しました。,선생님께 질문했습니다.,jlpt.n5.vocab.0220.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「しつもん」
jlpt.n5.vocab.0221,N5,テスト,テスト,テスト,테스토,noun,suru_noun,vt,시험;테스트,-,あしたかんじのテストがあります。,내일 한자 시험이 있습니다.,jlpt.n5.vocab.0221.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「漢字テスト」
jlpt.n5.vocab.0222,N5,仕事,しごと,{仕事|し|ごと},시고토,noun,suru_noun,vi,일;업무,-,{仕事|しごと}は{五|ご}{時|じ}におわります。,일은 다섯 시에 끝납니다.,jlpt.n5.vocab.0222.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽4 家と職場
jlpt.n5.vocab.0223,N5,練習,れんしゅう,{練習|れん|しゅう},렌슈우,noun,suru_noun,vt,연습,-,{毎日|まいにち}かんじを{練習|れんしゅう}します。,매일 한자를 연습합니다.,jlpt.n5.vocab.0223.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「れんしゅう」
jlpt.n5.vocab.0224,N5,勉強,べんきょう,{勉強|べん|きょう},벵쿄오,noun,suru_noun,vt,공부,-,きょうしつでかんじを{勉強|べんきょう}しました。,교실에서 한자를 공부했습니다.,jlpt.n5.vocab.0224.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「漢字の 勉強」; いろどり 제17과 漢字
jlpt.n5.vocab.0225,N5,話,はなし,{話|はなし},하나시,noun,-,-,이야기,-,せんせいの{話|はなし}はおもしろかったです。,선생님 이야기는 재미있었습니다.,jlpt.n5.vocab.0225.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽1 言語と文化
jlpt.n5.vocab.0226,N5,手紙,てがみ,{手紙|て|がみ},테가미,noun,-,-,편지,-,ともだちに{手紙|てがみ}をかきました。,친구에게 편지를 썼습니다.,jlpt.n5.vocab.0226.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 토픽 わたし
jlpt.n5.vocab.0227,N5,メール,メール,メール,메에루,noun,-,-,메일,-,メールでへんじをおくりました。,메일로 답장을 보냈습니다.,jlpt.n5.vocab.0227.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<51> 誘いのメッセージに返事
jlpt.n5.vocab.0228,N5,クラス,クラス,クラス,쿠라스,noun,-,-,반;수업,-,にほんごのクラスはにかいです。,일본어 수업은 2층입니다.,jlpt.n5.vocab.0228.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「クラスの みなさんへ」
jlpt.n5.vocab.0229,N5,大学,だいがく,{大学|だい|がく},다이가쿠,noun,-,-,대학,-,{妹|いもうと}は{大学|だいがく}のがくせいです。,여동생은 대학생입니다.,jlpt.n5.vocab.0229.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「高木大学」
jlpt.n5.vocab.0230,N5,頭,あたま,{頭|あたま},아타마,noun,-,-,머리,-,{頭|あたま}がいたいですから、きょうはやすみます。,머리가 아파서 오늘은 쉽니다.,jlpt.n5.vocab.0230.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 신체·건강 토픽
jlpt.n5.vocab.0231,N5,目,め,{目|め},메,noun,-,-,눈,-,ねこの{目|め}はきれいです。,고양이 눈은 아름답습니다.,jlpt.n5.vocab.0231.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「目」
jlpt.n5.vocab.0232,N5,手,て,{手|て},테,noun,-,-,손,-,ごはんのまえに{手|て}をあらいます。,밥 먹기 전에 손을 씻습니다.,jlpt.n5.vocab.0232.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 せいかつ 토픽
jlpt.n5.vocab.0233,N5,足,あし,{足|あし},아시,noun,-,-,다리;발,-,たくさんあるきましたから{足|あし}がいたいです。,많이 걸어서 다리가 아픕니다.,jlpt.n5.vocab.0233.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 신체·건강 토픽
jlpt.n5.vocab.0234,N5,顔,かお,{顔|かお},카오,noun,-,-,얼굴,-,あさおきて{顔|かお}をあらいます。,아침에 일어나서 얼굴을 씻습니다.,jlpt.n5.vocab.0234.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 せいかつ 토픽
jlpt.n5.vocab.0235,N5,おなか,おなか,おなか,오나카,noun,-,-,배,-,おなかがすきましたからなにかたべましょう。,배가 고프니까 뭔가 먹읍시다.,jlpt.n5.vocab.0235.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「おなかが すいた」
jlpt.n5.vocab.0236,N5,病気,びょうき,{病気|びょう|き},뵤오키,noun,-,-,병,-,{病気|びょうき}のときはやすんでください。,아플 때는 쉬어 주세요.,jlpt.n5.vocab.0236.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 병원·건강 장면
jlpt.n5.vocab.0237,N5,薬,くすり,{薬|くすり},쿠스리,noun,-,-,약,-,この{薬|くすり}はしょくじのあとでのみます。,이 약은 식사 후에 먹습니다.,jlpt.n5.vocab.0237.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「くすりを のんで」
jlpt.n5.vocab.0238,N5,服,ふく,{服|ふく},후쿠,noun,-,-,옷,-,{服|ふく}は{三|さん}かいにあります。,옷은 삼 층에 있습니다.,jlpt.n5.vocab.0238.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<62> 店のフロアガイド
jlpt.n5.vocab.0239,N5,シャツ,シャツ,シャツ,샤츠,noun,-,-,셔츠,-,しろいシャツをかいました。,흰 셔츠를 샀습니다.,jlpt.n5.vocab.0239.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「ワイシャツ」
jlpt.n5.vocab.0240,N5,ズボン,ズボン,ズボン,즈본,noun,-,-,바지,-,このズボンはちょっとながいです。,이 바지는 조금 깁니다.,jlpt.n5.vocab.0240.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽8 店で
jlpt.n5.vocab.0241,N5,靴,くつ,{靴|くつ},쿠츠,noun,-,-,신발;구두,-,デパートでかばんや{靴|くつ}をかいました。,백화점에서 가방이랑 신발을 샀습니다.,jlpt.n5.vocab.0241.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「かばんや くつなど」
jlpt.n5.vocab.0242,N5,帽子,ぼうし,{帽子|ぼう|し},보오시,noun,-,-,모자,-,あかい{帽子|ぼうし}はだれのですか。,빨간 모자는 누구 것입니까?,jlpt.n5.vocab.0242.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽8 店で
jlpt.n5.vocab.0243,N5,天気,てんき,{天気|てん|き},텡키,noun,-,-,날씨,-,きょうはいい{天気|てんき}ですね。,오늘은 좋은 날씨네요.,jlpt.n5.vocab.0243.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「てんきが いいですね」
jlpt.n5.vocab.0244,N5,雨,あめ,{雨|あめ},아메,noun,-,-,비,-,あしたは{雨|あめ}ですか。,내일은 비가 옵니까?,jlpt.n5.vocab.0244.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 예제 「あしたは 雨ですか」
jlpt.n5.vocab.0245,N5,雪,ゆき,{雪|ゆき},유키,noun,-,-,눈,-,ふゆは{雪|ゆき}がたくさんふります。,겨울에는 눈이 많이 내립니다.,jlpt.n5.vocab.0245.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「ゆき」
jlpt.n5.vocab.0246,N5,風,かぜ,{風|かぜ},카제,noun,-,-,바람,-,つよい{風|かぜ}がふいています。,강한 바람이 불고 있습니다.,jlpt.n5.vocab.0246.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「つよい かぜが ふいて います」
jlpt.n5.vocab.0247,N5,空,そら,{空|そら},소라,noun,-,-,하늘,-,{空|そら}にほしがひかっています。,하늘에 별이 빛나고 있습니다.,jlpt.n5.vocab.0247.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「そら」
jlpt.n5.vocab.0248,N5,山,やま,{山|やま},야마,noun,-,-,산,-,{土曜日|どようび}に{山|やま}へいきました。,토요일에 산에 갔습니다.,jlpt.n5.vocab.0248.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「山」
jlpt.n5.vocab.0249,N5,川,かわ,{川|かわ},카와,noun,-,-,강,-,わたしのくには{川|かわ}がおおいです。,우리 나라는 강이 많습니다.,jlpt.n5.vocab.0249.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「かわが 多いです」
jlpt.n5.vocab.0250,N5,海,うみ,{海|うみ},우미,noun,-,-,바다,-,なつは{海|うみ}でおよぎます。,여름에는 바다에서 헤엄칩니다.,jlpt.n5.vocab.0250.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「海が きれいで」
jlpt.n5.vocab.0251,N5,花,はな,{花|はな},하나,noun,-,-,꽃,-,こうえんに{花|はな}がたくさんあります。,공원에 꽃이 많이 있습니다.,jlpt.n5.vocab.0251.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「花」
jlpt.n5.vocab.0252,N5,木,き,{木|き},키,noun,-,-,나무,-,{学校|がっこう}のまえにおおきい{木|き}があります。,학교 앞에 큰 나무가 있습니다.,jlpt.n5.vocab.0252.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「木」
jlpt.n5.vocab.0253,N5,犬,いぬ,{犬|いぬ},이누,noun,-,-,개,-,こうえんに{犬|いぬ}がたくさんいますよ。,공원에 개가 많이 있어요.,jlpt.n5.vocab.0253.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「いぬ」
jlpt.n5.vocab.0254,N5,猫,ねこ,{猫|ねこ},네코,noun,-,-,고양이,-,うちに{猫|ねこ}が{二|に}ひきいます。,집에 고양이가 두 마리 있습니다.,jlpt.n5.vocab.0254.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「ねこ」
jlpt.n5.vocab.0255,N5,お金,おかね,お{金|かね},오카네,noun,-,-,돈,-,ゆうびんきょくのひとにお{金|かね}をわたします。,우체국 사람에게 돈을 건넵니다.,jlpt.n5.vocab.0255.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「お金を わたします」
jlpt.n5.vocab.0256,N5,値段,ねだん,{値段|ね|だん},네단,noun,-,-,가격,-,この{値段|ねだん}はやすいですね。,이 가격은 싸네요.,jlpt.n5.vocab.0256.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<67> 店の人に値段を質問
jlpt.n5.vocab.0257,N5,買い物,かいもの,{買|か}い{物|もの},카이모노,noun,suru_noun,vi,쇼핑;장보기,-,ともだちと{買|か}い{物|もの}にいきました。,친구와 쇼핑하러 갔습니다.,jlpt.n5.vocab.0257.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽8 店で(買い物)
jlpt.n5.vocab.0258,N5,切手,きって,{切手|きっ|て},킷테,noun,-,-,우표,-,ゆうびんきょくで{切手|きって}をかいました。,우체국에서 우표를 샀습니다.,jlpt.n5.vocab.0258.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 かいもの 토픽
jlpt.n5.vocab.0259,N5,電池,でんち,{電池|でん|ち},덴치,noun,-,-,건전지,-,この{電池|でんち}はどこにありますか。,이 건전지는 어디에 있습니까?,jlpt.n5.vocab.0259.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제15과 과제목 「電池がほしいんですが…」
jlpt.n5.vocab.0260,N5,音楽,おんがく,{音楽|おん|がく},옹가쿠,noun,-,-,음악,-,やすみのひは{音楽|おんがく}をききます。,쉬는 날에는 음악을 듣습니다.,jlpt.n5.vocab.0260.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제11과 漢字 「聞きます」 토픽 自由時間
jlpt.n5.vocab.0261,N5,映画,えいが,{映画|えい|が},에에가,noun,-,-,영화,-,{映画|えいが}をみにいきました。,영화를 보러 갔습니다.,jlpt.n5.vocab.0261.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제17과 과제목 「映画を見に行きました」
jlpt.n5.vocab.0262,N5,旅行,りょこう,{旅行|りょ|こう},료코오,noun,suru_noun,vi,여행,-,らいげつ{京都|きょうと}へ{旅行|りょこう}します。,다음 달에 교토로 여행합니다.,jlpt.n5.vocab.0262.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제18과 漢字 「旅行します」
jlpt.n5.vocab.0263,N5,スポーツ,スポーツ,スポーツ,스포오츠,noun,-,-,스포츠,-,スポーツはあまりしません。,스포츠는 별로 하지 않습니다.,jlpt.n5.vocab.0263.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽6 私の好きなこと
jlpt.n5.vocab.0264,N5,サッカー,サッカー,サッカー,삭카아,noun,-,-,축구,-,にちようびにともだちとサッカーをしました。,일요일에 친구와 축구를 했습니다.,jlpt.n5.vocab.0264.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「友だちと サッカーを しました」
jlpt.n5.vocab.0265,N5,趣味,しゅみ,{趣味|しゅ|み},슈미,noun,-,-,취미,-,わたしの{趣味|しゅみ}はりょうりです。,제 취미는 요리입니다.,jlpt.n5.vocab.0265.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<44> 趣味について答える
jlpt.n5.vocab.0266,N5,休み,やすみ,{休|やす}み,야스미,noun,-,-,휴일;쉬는 시간,-,{休|やす}みのひはなにをしますか。,쉬는 날에는 무엇을 합니까?,jlpt.n5.vocab.0266.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제17과 漢字 「休み」 토픽9
jlpt.n5.vocab.0267,N5,温泉,おんせん,{温泉|おん|せん},온센,noun,-,-,온천,-,{温泉|おんせん}にはいりたいです。,온천에 들어가고 싶습니다.,jlpt.n5.vocab.0267.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제18과 과제목 「温泉に入りたいです」 漢字 「温泉」
jlpt.n5.vocab.0268,N5,予定,よてい,{予定|よ|てい},요테에,noun,-,-,예정,-,あしたの{予定|よてい}をおしえてください。,내일 예정을 알려 주세요.,jlpt.n5.vocab.0268.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제18과 漢字 「予定」
jlpt.n5.vocab.0269,N5,行く,いく,{行|い}く,이쿠,verb,g1,vi,가다,-,{学校|がっこう}へ{行|い}きます。,학교에 갑니다.,jlpt.n5.vocab.0269.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「学校へ 行きます」; いろどり 제13과 漢字 「行きます」
jlpt.n5.vocab.0270,N5,来る,くる,{来|く}る,쿠루,verb,g3_kuru,vi,오다,-,キムさんも{来|き}ませんか。,김 씨도 오지 않겠어요?,jlpt.n5.vocab.0270.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「来ませんか」; いろどり 제13과 漢字 「来ます」
