content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n2.vocab.0193,N2,組織,そしき,{組織|そ|しき},소시키,noun,suru_noun,vt,조직,단체,ボランティアグループを{組織|そ|しき}するために{声|こえ}をかけました。,자원봉사 그룹을 조직하기 위해 사람들에게 말을 걸었어요.,jlpt.n2.vocab.0193.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 자원봉사 그룹을 조직하기 위해 협력하도록 설득하기 / ②빈도 zipf 5.00 / 내용어 500위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0194,N2,支援,しえん,{支援|し|えん},시엔,noun,suru_noun,vt,지원,도움,{避難|ひ|なん}{所|じょ}への{支援|し|えん}がやっと{届|とど}きました。,피난소로의 지원이 드디어 도착했어요.,jlpt.n2.vocab.0194.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 재해 시에 협력하도록 친구와 동료를 설득하기 / ②빈도 zipf 5.04 / 내용어 435위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0195,N2,信用,しんよう,{信用|しん|よう},신요오,noun,suru_noun,vt,신용,믿음,{一度|いち|ど}なくした{信用|しん|よう}を{取|と}り{戻|もど}すのは{大変|たい|へん}です。,한 번 잃은 신용을 되찾는 건 힘들어요.,jlpt.n2.vocab.0195.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 인간관계에 대해 자기에게 중요한 점을 강조하며 말하기 / ②빈도 zipf 4.69 / 내용어 1140위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0196,N2,世間,せけん,{世間|せ|けん},세켄,noun,-,-,세상,세간,{世間|せ|けん}の{目|め}を{気|き}にしすぎるのもよくありません。,세상의 눈을 너무 신경 쓰는 것도 좋지 않아요.,jlpt.n2.vocab.0196.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 신입 사원의 복장과 행동에 대해 논거를 들어 말하기 / ②빈도 zipf 4.42 / 내용어 2201위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0197,N2,打ち解ける,うちとける,{打|う}ち{解|と}ける,우치토케루,verb,g2,vi,마음을 터놓다,허물없어지다,{初|はじ}めは{緊張|きん|ちょう}しましたがすぐに{打|う}ち{解|と}けました。,처음에는 긴장했지만 금방 마음을 터놓게 됐어요.,jlpt.n2.vocab.0197.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 처음 만난 사람과 여러 화제로 긴 대화에 참여하기 / ②빈도 zipf 3.25 / 내용어 14888위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0198,N2,気遣う,きづかう,{気|き}{遣|づか}う,키즈카우,verb,g1,vt,배려하다,마음 쓰다,{体調|たい|ちょう}を{気|き}{遣|づか}う{言葉|こと|ば}を{手紙|て|がみ}に{添|そ}えました。,몸 상태를 배려하는 말을 편지에 덧붙였어요.,jlpt.n2.vocab.0198.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 상대의 상황을 걱정하는 마음을 담아 편지를 쓰기 / ②빈도 zipf 3.07 / 내용어 18482위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0199,N2,和やか,なごやか,{和|なご}やか,나고야카,na_adj,na_adj,-,화기애애하다,부드럽다,{同窓会|どう|そう|かい}は{最後|さい|ご}まで{和|なご}やかな{雰囲気|ふん|い|き}でした。,동창회는 끝까지 화기애애한 분위기였어요.,jlpt.n2.vocab.0199.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 동창회에서 서로의 근황에 대해 긴 대화를 나누기 / ②빈도 zipf 2.85 / 내용어 23232위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0200,N2,騒がしい,さわがしい,{騒|さわ}がしい,사와가시이,i_adj,i_adj,-,시끄럽다,떠들썩하다,{騒|さわ}がしい{立食|りっ|しょく}パーティーでも{会話|かい|わ}を{続|つづ}けられました。,떠들썩한 입식 파티에서도 대화를 이어 갈 수 있었어요.,jlpt.n2.vocab.0200.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2「人との関係」 떠들썩한 입식 파티에서 여러 화제로 긴 대화에 참여하기 / ②빈도 zipf 3.28 / 내용어 14386위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0201,N2,見解,けんかい,{見解|けん|かい},켕카이,noun,-,-,견해,소견,この{点|てん}については{専門家|せん|もん|か}の{間|あいだ}でも{見解|けん|かい}が{分|わ}かれています。,이 점에 대해서는 전문가 사이에서도 견해가 갈리고 있어요.,jlpt.n2.vocab.0201.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 논거를 들며 자기 입장과 견해를 정확히 말하기 / ②빈도 zipf 4.22 / 내용어 3298위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0202,N2,観点,かんてん,{観点|かん|てん},칸텐,noun,-,-,관점,보는 시각,{別|べつ}の{観点|かん|てん}から{考|かんが}えると{答|こた}えは{変|か}わってきます。,다른 관점에서 생각하면 답은 달라져요.,jlpt.n2.vocab.0202.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 시점을 명확히 밝히며 논술하기 / ②빈도 zipf 4.09 / 내용어 4194위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0203,N2,意図,いと,{意図|い|と},이토,noun,suru_noun,vt,의도,뜻,{発言|はつ|げん}の{意図|い|と}がうまく{伝|つた}わらなかったようです。,발언 의도가 잘 전달되지 않은 것 같아요.,jlpt.n2.vocab.0203.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 생각을 논거와 함께 명확히 전하기 / ②빈도 zipf 4.40 / 내용어 2332위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0204,N2,主観,しゅかん,{主観|しゅ|かん},슈칸,noun,-,-,주관,-,これはあくまでわたしの{主観|しゅ|かん}にすぎません。,이건 어디까지나 제 주관에 지나지 않아요.,jlpt.n2.vocab.0204.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 시점을 명확히 하며 자기 견해를 말하기 / ②빈도 zipf 3.78 / 내용어 6965위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0205,N2,客観,きゃっかん,{客観|きゃっ|かん},캭칸,noun,-,-,객관,-,{客観|きゃっ|かん}{的|てき}な{数字|すう|じ}を{示|しめ}してから{意見|い|けん}を{述|の}べました。,객관적인 수치를 제시하고 나서 의견을 말했어요.,jlpt.n2.vocab.0205.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 근거를 제시하며 자기 입장을 정확히 말하기 / ②빈도 zipf 3.92 / 내용어 5582위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0206,N2,趣旨,しゅし,{趣旨|しゅ|し},슈시,noun,-,-,취지,주된 뜻,{発表|はっ|ぴょう}の{趣旨|しゅ|し}から{少|すこ}しずれた{質問|しつ|もん}が{出|で}ました。,발표 취지에서 조금 벗어난 질문이 나왔어요.,jlpt.n2.vocab.0206.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 발표 취지와 어긋난 질문에도 유연하게 대응하기 / ②빈도 zipf 3.91 / 내용어 5694위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0207,N2,論理,ろんり,{論理|ろん|り},론리,noun,-,-,논리,-,{話|はなし}の{論理|ろん|り}がどこかでつながっていない{気|き}がします。,이야기의 논리가 어딘가에서 이어지지 않는 느낌이 들어요.,jlpt.n2.vocab.0207.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 논거를 들며 자기 생각을 명확히 말하기 / ②빈도 zipf 4.27 / 내용어 3001위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0208,N2,発言,はつげん,{発言|はつ|げん},하츠겐,noun,suru_noun,vi,발언,-,{会議|かい|ぎ}での{発言|はつ|げん}は{短|みじか}くまとめるようにしています。,회의에서의 발언은 짧게 정리하려고 해요.,jlpt.n2.vocab.0208.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 기획 회의에서 자기 입장과 견해를 정확히 말하기 / ②빈도 zipf 4.78 / 내용어 894위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0209,N2,発想,はっそう,{発想|はっ|そう},핫소오,noun,suru_noun,vt,발상,착상,その{発想|はっ|そう}はこれまでになかったものです。,그 발상은 지금까지 없던 거예요.,jlpt.n2.vocab.0209.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 나름의 시점에서 명료하게 견해를 말하기 / ②빈도 zipf 4.24 / 내용어 3167위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0210,N2,唱える,となえる,{唱|とな}える,토나에루,verb,g2,vt,주창하다,외치다,{反対|はん|たい}{意見|い|けん}を{唱|とな}えたのは{一人|ひと|り}だけでした。,반대 의견을 주창한 건 한 사람뿐이었어요.,jlpt.n2.vocab.0210.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 입장을 근거와 함께 명확히 말하기 / ②빈도 zipf 4.07 / 내용어 4339위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0211,N2,論じる,ろんじる,{論|ろん}じる,론지루,verb,g2,vt,논하다,논의하다,この{問題|もん|だい}は{制度|せい|ど}{全体|ぜん|たい}と{合|あ}わせて{論|ろん}じるべきです。,이 문제는 제도 전체와 함께 논해야 해요.,jlpt.n2.vocab.0211.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 사회 문제를 관련 사항과 결부해 논하기 / ②빈도 zipf 3.67 / 내용어 8298위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0212,N2,訴える,うったえる,{訴|うった}える,웃타에루,verb,g2,vt,호소하다,고소하다,{被害|ひ|がい}の{大|おお}きさを{数字|すう|じ}で{訴|うった}えました。,피해의 크기를 수치로 호소했어요.,jlpt.n2.vocab.0212.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기가 입는 피해를 제시하며 교섭하기 / ②빈도 zipf 3.93 / 내용어 5537위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0213,N2,見なす,みなす,{見|み}なす,미나스,verb,g1,vt,간주하다,~로 보다,{返事|へん|じ}がなければ{同意|どう|い}したものと{見|み}なします。,답이 없으면 동의한 것으로 간주하겠습니다.,jlpt.n2.vocab.0213.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 입장을 명확히 하며 논술하기 / ②빈도 zipf 3.84 / 내용어 6392위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0214,N2,言い張る,いいはる,{言|い}い{張|は}る,이이하루,verb,g1,vt,우기다,고집하다,{相手|あい|て}は{最後|さい|ご}まで{自分|じ|ぶん}が{正|ただ}しいと{言|い}い{張|は}りました。,상대는 끝까지 자기가 옳다고 우겼어요.,jlpt.n2.vocab.0214.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 상대의 의견에 반론하며 활발히 논의하기 / ②빈도 zipf 3.37 / 내용어 12726위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0215,N2,打ち明ける,うちあける,{打|う}ち{明|あ}ける,우치아케루,verb,g2,vt,털어놓다,고백하다,{悩|なや}んでいたことを{同僚|どう|りょう}に{打|う}ち{明|あ}けました。,고민하던 것을 동료에게 털어놓았어요.,jlpt.n2.vocab.0215.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기에게 중요한 점을 강조하며 이야기하기 / ②빈도 zipf 3.57 / 내용어 9642위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0216,N2,言い切る,いいきる,{言|い}い{切|き}る,이이키루,verb,g1,vt,단언하다,잘라 말하다,そこまで{言|い}い{切|き}るには{証拠|しょう|こ}が{足|た}りません。,그렇게까지 단언하려면 증거가 부족해요.,jlpt.n2.vocab.0216.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 근거를 제시하며 자기 의견을 명확히 말하기 / ②빈도 zipf 2.96 / 내용어 20873위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0217,N2,触れる,ふれる,{触|ふ}れる,후레루,verb,g2,vi_vt,언급하다,닿다;접하다,{費用|ひ|よう}の{問題|もん|だい}にも{少|すこ}し{触|ふ}れておきます。,비용 문제에도 조금 언급해 두겠습니다.,jlpt.n2.vocab.0217.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 못다 한 점에 대해 보충해 설명하기 / ②빈도 zipf 4.76 / 내용어 963위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0218,N2,割り切る,わりきる,{割|わ}り{切|き}る,와리키루,verb,g1,vt,딱 잘라 생각하다,단정하다,{仕事|し|ごと}と{割|わ}り{切|き}ればそれほど{気|き}になりません。,일이라고 딱 잘라 생각하면 그다지 신경 쓰이지 않아요.,jlpt.n2.vocab.0218.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 가치관을 포함해 명확하게 말하기 / ②빈도 zipf 3.62 / 내용어 8969위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0219,N2,明確,めいかく,{明確|めい|かく},메에카쿠,na_adj,na_adj,-,명확하다,분명하다,{責任|せき|にん}の{所在|しょ|ざい}を{明確|めい|かく}にする{必要|ひつ|よう}があります。,책임 소재를 명확히 할 필요가 있어요.,jlpt.n2.vocab.0219.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 책임 소재를 명확히 하며 문제 해결을 위해 이야기하기 / ②빈도 zipf 4.51 / 내용어 1814위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0220,N2,曖昧,あいまい,{曖昧|あい|まい},아이마이,na_adj,na_adj,-,애매하다,모호하다,{返事|へん|じ}が{曖昧|あい|まい}だったのでもう{一度|いち|ど}{確|たし}かめました。,답이 애매해서 한 번 더 확인했어요.,jlpt.n2.vocab.0220.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 시점을 명확히 밝히며 논술하기 / ②빈도 zipf 4.18 / 내용어 3592위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0221,N2,率直,そっちょく,{率直|そっ|ちょく},솟초쿠,na_adj,na_adj,-,솔직하다,거리낌 없다,{率直|そっ|ちょく}な{意見|い|けん}を{聞|き}かせてください。,솔직한 의견을 들려주세요.,jlpt.n2.vocab.0221.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 견해를 근거와 함께 명확히 말하기 / ②빈도 zipf 3.64 / 내용어 8664위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0222,N2,明快,めいかい,{明快|めい|かい},메에카이,na_adj,na_adj,-,명쾌하다,똑 부러지다,{分析|ぶん|せき}を{含|ふく}めた{明快|めい|かい}な{報告書|ほう|こく|しょ}に{仕上|し|あ}げました。,분석을 포함한 명쾌한 보고서로 완성했어요.,jlpt.n2.vocab.0222.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 분석과 고찰을 포함한 명쾌한 보고서를 쓰기 / ②빈도 zipf 3.26 / 내용어 14657위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0223,N2,主体的,しゅたいてき,{主体|しゅ|たい}{的|てき},슈타이테키,na_adj,na_adj,-,주체적,-,インタビューでは{主体|しゅ|たい}{的|てき}に{話|はなし}を{進|すす}めました。,인터뷰에서는 주체적으로 이야기를 이끌어 갔어요.,jlpt.n2.vocab.0223.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 인터뷰에서 주체적으로 이야기를 전개하기 / ②빈도 zipf 4.11 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0224,N2,前向き,まえむき,{前|まえ}{向|む}き,마에무키,na_adj,na_adj,-,긍정적이다,앞을 향함,{批判|ひ|はん}だけでなく{前|まえ}{向|む}きな{改善|かい|ぜん}{案|あん}も{出|だ}しました。,비판뿐 아니라 긍정적인 개선안도 냈어요.,jlpt.n2.vocab.0224.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 과제와 다음을 향한 개선안을 말하며 논의에 참여하기 / ②빈도 zipf 3.98 / 내용어 5044위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0225,N2,あくまで,あくまで,あくまで,아쿠마데,adv,-,-,어디까지나,끝까지,これはあくまで{一|ひと}つの{例|れい}として{挙|あ}げたものです。,이건 어디까지나 하나의 예로 든 거예요.,jlpt.n2.vocab.0225.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기 입장을 명확히 밝히며 견해를 말하기 / ②빈도 zipf 4.23 / 내용어 3236위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0226,N2,要するに,ようするに,{要|よう}するに,요오스루니,adv,-,-,요컨대,결국,{要|よう}するに{予算|よ|さん}が{足|た}りないということですね。,요컨대 예산이 부족하다는 말씀이군요.,jlpt.n2.vocab.0226.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 논의의 요점을 이해하고 적확히 대응하기 / ②빈도 zipf 3.98 / 순위표 밖; Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0227,N2,そもそも,そもそも,そもそも,소모소모,adv,-,-,애초에,원래;도대체,そもそもこの{制度|せい|ど}が{必要|ひつ|よう}かどうかから{考|かんが}えましょう。,애초에 이 제도가 필요한지부터 생각해 봅시다.,jlpt.n2.vocab.0227.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 논거를 들며 자기 생각을 명확히 말하기 / ②빈도 zipf 4.67 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0228,N2,一概に,いちがいに,{一概|いち|がい}に,이치가이니,adv,-,-,일률적으로,한마디로,どちらがいいとは{一概|いち|がい}に{言|い}えません。,어느 쪽이 좋다고 일률적으로 말할 수는 없어요.,jlpt.n2.vocab.0228.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 이해득실을 들며 자기 시점을 명확히 말하기 / ②빈도 zipf 3.15 / 순위표 밖; Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0229,N2,いわば,いわば,いわば,이와바,adv,-,-,말하자면,이를테면,この{仕事|し|ごと}はいわば{会社|かい|しゃ}の{顔|かお}のようなものです。,이 일은 말하자면 회사의 얼굴 같은 거예요.,jlpt.n2.vocab.0229.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 비유를 섞어 자기 견해를 명료하게 설명하기 / ②빈도 zipf 3.77 / 내용어 7129위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0230,N2,何より,なにより,{何|なに}より,나니요리,adv,-,-,무엇보다,제일,{安全|あん|ぜん}が{何|なに}より{大切|たい|せつ}だと{強|つよ}く{言|い}いました。,안전이 무엇보다 중요하다고 강하게 말했어요.,jlpt.n2.vocab.0230.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「論述する·立場を明確に述べる」 자기에게 중요한 점을 강조하며 말하기 / ②빈도 zipf 4.26 / 순위표 밖; Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0231,N2,誇り,ほこり,{誇|ほこ}り,호코리,noun,-,-,자랑,긍지,この{仕事|し|ごと}に{誇|ほこ}りを{持|も}って{取|と}り{組|く}んでいます。,이 일에 긍지를 갖고 임하고 있어요.,jlpt.n2.vocab.0231.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 자기에게 중요한 점을 강조하며 이야기하기 / ②빈도 zipf 4.18 / 내용어 3584위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0232,N2,感情,かんじょう,{感情|かん|じょう},칸조오,noun,-,-,감정,-,{議論|ぎ|ろん}のときは{感情|かん|じょう}に{流|なが}されないようにしています。,논의할 때는 감정에 휩쓸리지 않으려고 해요.,jlpt.n2.vocab.0232.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 불만과 만족을 자기 감정도 섞어 이야기하기 / ②빈도 zipf 4.78 / 내용어 890위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0233,N2,皮肉,ひにく,{皮肉|ひ|にく},히니쿠,noun,na_adj,-,빈정거림,얄궂음,それは{皮肉|ひ|にく}のつもりで{言|い}ったのではありません。,그건 빈정거릴 생각으로 말한 게 아니에요.,jlpt.n2.vocab.0233.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 푸념과 불만을 강조하며 이야기하기 / ②빈도 zipf 4.00 / 내용어 4887위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0234,N2,あきれる,あきれる,あきれる,아키레루,verb,g2,vi,기가 막히다,어이없다,{同|おな}じ{失敗|しっ|ぱい}を{三度|さん|ど}も{繰|く}り{返|かえ}されてあきれました。,같은 실수를 세 번이나 반복해서 기가 막혔어요.,jlpt.n2.vocab.0234.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 푸념과 불만을 자기 감정을 담아 이야기하기 / ②빈도 zipf 3.91 / 내용어 5733위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0235,N2,耐える,たえる,{耐|た}える,타에루,verb,g2,vi_vt,견디다,참다;버티다,この{建物|たて|もの}は{強|つよ}い{地震|じ|しん}にも{耐|た}えられるそうです。,이 건물은 강한 지진에도 견딜 수 있다고 해요.,jlpt.n2.vocab.0235.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 고생담을 섞어 경험을 이야기하기 / ②빈도 zipf 4.53 / 내용어 1725위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0236,N2,満たす,みたす,{満|み}たす,미타스,verb,g1,vt,충족시키다,채우다,{条件|じょう|けん}を{満|み}たしていないので{申|もう}し{込|こ}めませんでした。,조건을 충족하지 못해서 신청할 수 없었어요.,jlpt.n2.vocab.0236.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 만족한 점과 그렇지 않은 점을 이야기하기 / ②빈도 zipf 4.27 / 내용어 3022위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0237,N2,悔やむ,くやむ,{悔|く}やむ,쿠야무,verb,g1,vt,후회하다,애석해하다,あのとき{何|なに}も{言|い}わなかったことを{今|いま}でも{悔|く}やんでいます。,그때 아무 말도 하지 않은 것을 지금도 후회하고 있어요.,jlpt.n2.vocab.0237.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 자기 감정을 섞어 근황과 경험을 이야기하기 / ②빈도 zipf 3.57 / 내용어 9656위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0238,N2,見直す,みなおす,{見|み}{直|なお}す,미나오스,verb,g1,vt,재평가하다,다시 보다;재검토하다,{今回|こん|かい}のことで{彼|かれ}のことを{見|み}{直|なお}しました。,이번 일로 그를 다시 보게 됐어요.,jlpt.n2.vocab.0238.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「社交的なやりとり·感情と評価を示す」 자기 시점에서 평가를 명료하게 말하기 / ②빈도 zipf 3.84 / 내용어 6385위(모집단 80726); Tanos교차: N2 일치
