content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n4.vocab.0152,N4,地震,じしん,{地震|じ|しん},지신,noun,-,-,지진,-,{昨日|きのう}{小|ちい}さい{地震|じしん}がありました。,어제 작은 지진이 있었어요.,jlpt.n4.vocab.0152.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0153,N4,火事,かじ,{火事|か|じ},카지,noun,-,-,화재,불,{近|ちか}くで{火事|かじ}があったそうです。,근처에서 화재가 있었대요.,jlpt.n4.vocab.0153.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0154,N4,天気予報,てんきよほう,{天気|てん|き}{予報|よ|ほう},텡키요호오,noun,-,-,일기예보,-,{天気|てんき}{予報|よほう}によると あしたは{雨|あめ}です。,일기예보에 따르면 내일은 비예요.,jlpt.n4.vocab.0154.m4a,ref_only:jf_irodori_a2,draft,발음 ん+か행 ㅇ받침 검증항(텡키요호오); Tanos교차: N4 일치
jlpt.n4.vocab.0155,N4,季節,きせつ,{季節|き|せつ},키세츠,noun,-,-,계절,-,{好|す}きな{季節|きせつ}は{秋|あき}です。,좋아하는 계절은 가을이에요.,jlpt.n4.vocab.0155.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0156,N4,景色,けしき,{景色|け|しき},케시키,noun,-,-,경치,풍경,ここからの{景色|けしき}は{素晴|すば}らしいです。,여기서 보는 경치는 훌륭해요.,jlpt.n4.vocab.0156.m4a,ref_only:jf_marugoto_a2,draft,熟字訓 계열 표기; Tanos교차: N4 일치
jlpt.n4.vocab.0157,N4,意味,いみ,{意味|い|み},이미,noun,-,-,의미;뜻,-,この{言葉|ことば}の{意味|いみ}を{教|おし}えてください。,이 단어의 뜻을 알려주세요.,jlpt.n4.vocab.0157.m4a,ref_only:jlpt_n4_sample,draft,선정축: 학습 메타 어휘; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0158,N4,理由,りゆう,{理由|り|ゆう},리유우,noun,-,-,이유,까닭,{遅|おく}れた{理由|りゆう}を{説明|せつめい}しました。,늦은 이유를 설명했어요.,jlpt.n4.vocab.0158.m4a,ref_only:jf_marugoto_a2,draft,선정축: A2 이유 설명 주제; 遅れる·説明과 연결; Tanos교차: N4 일치
jlpt.n4.vocab.0159,N4,形,かたち,{形|かたち},카타치,noun,-,-,모양;형태,꼴,{丸|まる}い{形|かたち}のパンです。,동그란 모양의 빵이에요.,jlpt.n4.vocab.0159.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0160,N4,音,おと,{音|おと},오토,noun,-,-,소리,음,{外|そと}で{大|おお}きい{音|おと}がしました。,밖에서 큰 소리가 났어요.,jlpt.n4.vocab.0160.m4a,ref_only:jf_irodori_a2,draft,声와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0161,N4,声,こえ,{声|こえ},코에,noun,-,-,목소리,음성,もう{少|すこ}し{大|おお}きい{声|こえ}で{話|はな}してください。,조금만 더 큰 소리로 말해주세요.,jlpt.n4.vocab.0161.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 요청 표현; 音과 대비쌍 — 声는 사람·동물이 내는 소리; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0162,N4,字,じ,{字|じ},지,noun,-,-,글자,-,この{字|じ}は{読|よ}めません。,이 글자는 못 읽겠어요.,jlpt.n4.vocab.0162.m4a,ref_only:jlpt_n4_sample,draft,선정축: 학습 메타 어휘; 가능형 부정과 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0163,N4,意見,いけん,{意見|い|けん},이켄,noun,-,-,의견,생각,{意見|いけん}を{聞|き}かせてください。,의견을 들려주세요.,jlpt.n4.vocab.0163.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0164,N4,考え,かんがえ,{考|かんが}え,캉가에,noun,-,-,생각,아이디어,いい{考|かんが}えですね。,좋은 생각이네요.,jlpt.n4.vocab.0164.m4a,ref_only:jf_marugoto_a2,draft,선정축: 考える의 명사형; 意見과 대비; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0165,N4,夢,ゆめ,{夢|ゆめ},유메,noun,-,-,꿈,장래희망,ゆうべ{変|へん}な{夢|ゆめ}を{見|み}ました。,어젯밤에 이상한 꿈을 꿨어요.,jlpt.n4.vocab.0165.m4a,ref_only:jf_marugoto_a2,draft,선정축: A2 장래 주제; 変(na_adj)과 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0166,N4,約束,やくそく,{約束|やく|そく},야쿠소쿠,noun,suru_noun,vt,약속,-,{友|とも}だちと{約束|やくそく}があります。,친구와 약속이 있어요.,jlpt.n4.vocab.0166.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 약속 주제; Tanos교차: N4 일치
jlpt.n4.vocab.0167,N4,習慣,しゅうかん,{習慣|しゅう|かん},슈우칸,noun,-,-,습관,관습,{朝|あさ}{早|はや}く{起|お}きる{習慣|しゅうかん}をつけたいです。,아침 일찍 일어나는 습관을 들이고 싶어요.,jlpt.n4.vocab.0167.m4a,ref_only:jf_marugoto_a2,draft,N5 週間(しゅうかん)과 동음 — 카드에서 대비 노출 필요; Tanos교차: N4 일치
jlpt.n4.vocab.0168,N4,生活,せいかつ,{生活|せい|かつ},세에카츠,noun,suru_noun,vi,생활,삶,{日本|にほん}の{生活|せいかつ}にもう{慣|な}れました。,일본 생활에 이제 익숙해졌어요.,jlpt.n4.vocab.0168.m4a,ref_only:jf_marugoto_a2,draft,慣れる와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0169,N4,番組,ばんぐみ,{番組|ばん|ぐみ},방구미,noun,-,-,방송 프로그램,프로,この{番組|ばんぐみ}は{毎週|まいしゅう}{見|み}ています。,이 프로그램은 매주 보고 있어요.,jlpt.n4.vocab.0169.m4a,ref_only:jf_irodori_a2,draft,발음 ん+が행 ㅇ받침 검증항(방구미); Tanos교차: N4 일치
jlpt.n4.vocab.0170,N4,試合,しあい,{試合|し|あい},시아이,noun,-,-,시합;경기,-,あしたサッカーの{試合|しあい}があります。,내일 축구 시합이 있어요.,jlpt.n4.vocab.0170.m4a,ref_only:jf_irodori_a2,draft,장음 조각 경계 검증항(시아이); Tanos교차: N4 일치
jlpt.n4.vocab.0171,N4,楽しみ,たのしみ,{楽|たの}しみ,타노시미,noun,-,-,즐거움;기대,낙,{旅行|りょこう}が{楽|たの}しみです。,여행이 기대돼요.,jlpt.n4.vocab.0171.m4a,ref_only:jf_irodori_a2,draft,楽しい·楽しむ와 3종 세트; Tanos교차: N4 일치
jlpt.n4.vocab.0172,N4,お土産,おみやげ,お{土産|み|やげ},오미야게,noun,-,-,기념품;선물,토산품,{京都|きょうと}のお{土産|みやげ}を{買|か}いました。,교토 기념품을 샀어요.,jlpt.n4.vocab.0172.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 여행 주제; 熟字訓 부분 그룹 루비 검증항; Tanos교차: N4 일치
jlpt.n4.vocab.0173,N4,お祭り,おまつり,お{祭|まつ}り,오마츠리,noun,-,-,축제,마쓰리,{夏|なつ}のお{祭|まつ}りに{行|い}きませんか。,여름 축제에 안 갈래요?,jlpt.n4.vocab.0173.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 문화 주제; 「〜ませんか」와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0174,N4,集まる,あつまる,{集|あつ}まる,아츠마루,verb,g1,vi,모이다,집합하다,{駅|えき}の{前|まえ}に{集|あつ}まってください。,역 앞에 모여주세요.,jlpt.n4.vocab.0174.m4a,ref_only:jf_irodori_a2,draft,集める와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0175,N4,集める,あつめる,{集|あつ}める,아츠메루,verb,g2,vt,모으다,수집하다,{切手|きって}を{集|あつ}めるのが{趣味|しゅみ}です。,우표 모으는 게 취미예요.,jlpt.n4.vocab.0175.m4a,ref_only:jf_irodori_a2,draft,集まる와 자타쌍 — 리워드 우표와 어휘 일치; Tanos교차: N4 일치
jlpt.n4.vocab.0176,N4,変わる,かわる,{変|か}わる,카와루,verb,g1,vi,바뀌다,변하다,{時間|じかん}が{変|か}わりました。,시간이 바뀌었어요.,jlpt.n4.vocab.0176.m4a,ref_only:jf_irodori_a2,draft,変える와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0177,N4,変える,かえる,{変|か}える,카에루,verb,g2,vt,바꾸다,변경하다,{予定|よてい}を{変|か}えてもいいですか。,예정을 바꿔도 될까요?,jlpt.n4.vocab.0177.m4a,ref_only:jf_irodori_a2,draft,変わる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0178,N4,決まる,きまる,{決|き}まる,키마루,verb,g1,vi,정해지다,결정되다,{出発|しゅっぱつ}の{日|ひ}が{決|き}まりました。,출발 날짜가 정해졌어요.,jlpt.n4.vocab.0178.m4a,ref_only:jlpt_n4_sample,draft,決める와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0179,N4,決める,きめる,{決|き}める,키메루,verb,g2,vt,정하다,결정하다,{今日|きょう}の{予定|よてい}を{決|き}めましょう。,오늘 일정을 정합시다.,jlpt.n4.vocab.0179.m4a,ref_only:jlpt_n4_sample,draft,決まる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0180,N4,壊れる,こわれる,{壊|こわ}れる,코와레루,verb,g2,vi,고장 나다,부서지다,パソコンが{壊|こわ}れてしまいました。,컴퓨터가 고장 나 버렸어요.,jlpt.n4.vocab.0180.m4a,ref_only:jf_irodori_a2,draft,壊す와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0181,N4,壊す,こわす,{壊|こわ}す,코와스,verb,g1,vt,부수다,망가뜨리다,{弟|おとうと}がおもちゃを{壊|こわ}しました。,남동생이 장난감을 망가뜨렸어요.,jlpt.n4.vocab.0181.m4a,ref_only:jf_irodori_a2,draft,壊れる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0182,N4,下がる,さがる,{下|さ}がる,사가루,verb,g1,vi,내려가다,떨어지다,{気温|きおん}が{下|さ}がりました。,기온이 내려갔어요.,jlpt.n4.vocab.0182.m4a,ref_only:jf_irodori_a2,draft,下げる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0183,N4,下げる,さげる,{下|さ}げる,사게루,verb,g2,vt,내리다,낮추다,{値段|ねだん}を{下|さ}げてくれませんか。,값을 좀 내려주시지 않을래요?,jlpt.n4.vocab.0183.m4a,ref_only:jf_irodori_a2,draft,下がる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0184,N4,続く,つづく,{続|つづ}く,츠즈쿠,verb,g1,vi,계속되다,이어지다,{雨|あめ}が{三|みっ}{日|か}{続|つづ}いています。,비가 사흘째 계속되고 있어요.,jlpt.n4.vocab.0184.m4a,ref_only:jf_irodori_a2,draft,続ける와 자타쌍; づ 표기 한계 검증항; Tanos교차: N4 일치
jlpt.n4.vocab.0185,N4,続ける,つづける,{続|つづ}ける,츠즈케루,verb,g2,vt,계속하다,이어가다,{日本語|にほんご}の{勉強|べんきょう}を{続|つづ}けます。,일본어 공부를 계속할게요.,jlpt.n4.vocab.0185.m4a,ref_only:jf_irodori_a2,draft,続く와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0186,N4,届く,とどく,{届|とど}く,토도쿠,verb,g1,vi,도착하다,닿다,{荷物|にもつ}がまだ{届|とど}きません。,짐이 아직 안 왔어요.,jlpt.n4.vocab.0186.m4a,ref_only:jf_irodori_a2,draft,선정축: 届ける와 자타쌍; Tanos N4는 届ける만 수록 — 쌍을 맞추려고 届く 추가; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0187,N4,届ける,とどける,{届|とど}ける,토도케루,verb,g2,vt,전하다;배달하다,갖다주다,{忘|わす}れ{物|もの}を{届|とど}けてくれました。,분실물을 갖다줬어요.,jlpt.n4.vocab.0187.m4a,ref_only:jf_irodori_a2,draft,届く와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0188,N4,止まる,とまる,{止|と}まる,토마루,verb,g1,vi,멈추다,서다,バスがバス{停|てい}に{止|と}まりました。,버스가 정류장에 섰어요.,jlpt.n4.vocab.0188.m4a,ref_only:jf_irodori_a2,draft,선정축: 止める와 자타쌍; Tanos N5는 止まる만 N4는 止める만 수록 — 쌍으로 묶어 N4에 배치; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0189,N4,止める,とめる,{止|と}める,토메루,verb,g2,vt,세우다;멈추다,정지시키다,ここに{車|くるま}を{止|と}めてもいいですか。,여기에 차를 세워도 될까요?,jlpt.n4.vocab.0189.m4a,ref_only:jf_irodori_a2,draft,止まる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0190,N4,直る,なおる,{直|なお}る,나오루,verb,g1,vi,고쳐지다,수리되다,テレビがやっと{直|なお}りました。,텔레비전이 드디어 고쳐졌어요.,jlpt.n4.vocab.0190.m4a,ref_only:jf_irodori_a2,draft,直す와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0191,N4,直す,なおす,{直|なお}す,나오스,verb,g1,vt,고치다,수리하다,{間違|まちが}えたところを{直|なお}します。,틀린 부분을 고칠게요.,jlpt.n4.vocab.0191.m4a,ref_only:jf_irodori_a2,draft,直る와 자타쌍; 間違える와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0192,N4,治る,なおる,{治|なお}る,나오루,verb,g1,vi,낫다,치유되다,{風邪|かぜ}がまだ{治|なお}りません。,감기가 아직 안 나았어요.,jlpt.n4.vocab.0192.m4a,ref_only:jf_irodori_a2,draft,直る와 동음이표기 — 直る는 물건 治る는 몸; Tanos교차: N4 일치
jlpt.n4.vocab.0193,N4,見つかる,みつかる,{見|み}つかる,미츠카루,verb,g1,vi,발견되다,찾아지다,なくした{鍵|かぎ}が{見|み}つかりました。,잃어버린 열쇠를 찾았어요.,jlpt.n4.vocab.0193.m4a,ref_only:jf_irodori_a2,draft,선정축: 見つける와 자타쌍; Tanos N4는 見つける 계열 — 쌍으로 배치; Tanos교차: N4 일치
jlpt.n4.vocab.0194,N4,見つける,みつける,{見|み}つける,미츠케루,verb,g2,vt,찾아내다,발견하다,いい アルバイトを{見|み}つけました。,좋은 알바를 찾았어요.,jlpt.n4.vocab.0194.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 구직 주제; 見つかる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0195,N4,割れる,われる,{割|わ}れる,와레루,verb,g2,vi,깨지다,갈라지다,コップが{割|わ}れてしまいました。,컵이 깨져 버렸어요.,jlpt.n4.vocab.0195.m4a,ref_only:jf_irodori_a2,draft,선정축: 割る와 자타쌍; 「〜てしまう」와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0196,N4,割る,わる,{割|わ}る,와루,verb,g1,vt,깨다,나누다,{皿|さら}を{割|わ}らないように{気|き}をつけます。,접시를 깨지 않게 조심할게요.,jlpt.n4.vocab.0196.m4a,ref_only:jf_irodori_a2,draft,선정축: 割れる와 자타쌍; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0197,N4,増える,ふえる,{増|ふ}える,후에루,verb,g2,vi,늘다,증가하다,{外国人|がいこくじん}の{客|きゃく}が{増|ふ}えました。,외국인 손님이 늘었어요.,jlpt.n4.vocab.0197.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0198,N4,残る,のこる,{残|のこ}る,노코루,verb,g1,vi,남다,-,ご{飯|はん}が{少|すこ}し{残|のこ}っています。,밥이 조금 남아 있어요.,jlpt.n4.vocab.0198.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0199,N4,謝る,あやまる,{謝|あやま}る,아야마루,verb,g1,vi,사과하다,-,{遅|おく}れたので{謝|あやま}りました。,늦어서 사과했어요.,jlpt.n4.vocab.0199.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0200,N4,急ぐ,いそぐ,{急|いそ}ぐ,이소구,verb,g1,vi,서두르다,-,{時間|じかん}がないので{急|いそ}ぎましょう。,시간이 없으니 서두릅시다.,jlpt.n4.vocab.0200.m4a,ref_only:jf_irodori_a2,draft,忙しい와 어근 공유; Tanos교차: N4 일치
jlpt.n4.vocab.0201,N4,受ける,うける,{受|う}ける,우케루,verb,g2,vt,받다;치르다,응시하다,{来月|らいげつ}{試験|しけん}を{受|う}けます。,다음 달에 시험을 봐요.,jlpt.n4.vocab.0201.m4a,ref_only:jf_irodori_a2,draft,試験과 연어; Tanos교차: N4 일치
jlpt.n4.vocab.0202,N4,動く,うごく,{動|うご}く,우고쿠,verb,g1,vi,움직이다,작동하다,この{時計|とけい}はもう{動|うご}きません。,이 시계는 이제 안 움직여요.,jlpt.n4.vocab.0202.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0203,N4,生まれる,うまれる,{生|う}まれる,우마레루,verb,g2,vi,태어나다,-,{妹|いもうと}に{赤|あか}ちゃんが{生|う}まれました。,여동생에게 아기가 태어났어요.,jlpt.n4.vocab.0203.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 가족 주제; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0204,N4,選ぶ,えらぶ,{選|えら}ぶ,에라부,verb,g1,vt,고르다,선택하다,{好|す}きなものを{一|ひと}つ{選|えら}んでください。,좋아하는 걸 하나 고르세요.,jlpt.n4.vocab.0204.m4a,ref_only:jlpt_n4_sample,draft,문항 지시문 필수어; Tanos교차: N4 일치
jlpt.n4.vocab.0205,N4,遅れる,おくれる,{遅|おく}れる,오쿠레루,verb,g2,vi,늦다,지각하다,{電車|でんしゃ}が{遅|おく}れています。,전철이 늦어지고 있어요.,jlpt.n4.vocab.0205.m4a,ref_only:jf_irodori_a2,draft,N5 遅い의 동사형; Tanos교차: N4 일치
jlpt.n4.vocab.0206,N4,起こす,おこす,{起|お}こす,오코스,verb,g1,vt,깨우다,일으키다,あした{六|ろく}{時|じ}に{起|お}こしてください。,내일 6시에 깨워주세요.,jlpt.n4.vocab.0206.m4a,ref_only:jf_irodori_a2,draft,N5 起きる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0207,N4,怒る,おこる,{怒|おこ}る,오코루,verb,g1,vi,화내다,-,{父|ちち}はあまり{怒|おこ}りません。,아버지는 별로 화내지 않아요.,jlpt.n4.vocab.0207.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0208,N4,落ちる,おちる,{落|お}ちる,오치루,verb,g2,vi,떨어지다,-,かばんから{財布|さいふ}が{落|お}ちました。,가방에서 지갑이 떨어졌어요.,jlpt.n4.vocab.0208.m4a,ref_only:jf_irodori_a2,draft,落とす와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0209,N4,落とす,おとす,{落|お}とす,오토스,verb,g1,vt,떨어뜨리다,잃어버리다,{切符|きっぷ}を{落|お}としてしまいました。,표를 떨어뜨려 버렸어요.,jlpt.n4.vocab.0209.m4a,ref_only:jf_irodori_a2,draft,落ちる와 자타쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0210,N4,踊る,おどる,{踊|おど}る,오도루,verb,g1,vi,춤추다,-,お{祭|まつ}りでみんなで{踊|おど}りました。,축제에서 다 같이 춤췄어요.,jlpt.n4.vocab.0210.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0211,N4,驚く,おどろく,{驚|おどろ}く,오도로쿠,verb,g1,vi,놀라다,-,{大|おお}きい{音|おと}に{驚|おどろ}きました。,큰 소리에 놀랐어요.,jlpt.n4.vocab.0211.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0212,N4,掛ける,かける,{掛|か}ける,카케루,verb,g2,vt,걸다,앉히다;쓰다,かべに{時計|とけい}を{掛|か}けました。,벽에 시계를 걸었어요.,jlpt.n4.vocab.0212.m4a,ref_only:jf_irodori_a2,draft,다의어 — meaning_ko_alt 필요성 검증항; Tanos교차: N4 일치
jlpt.n4.vocab.0213,N4,片づける,かたづける,{片|かた}づける,카타즈케루,verb,g2,vt,치우다,정리하다,{食事|しょくじ}のあとで{皿|さら}を{片|かた}づけます。,식사 후에 접시를 치워요.,jlpt.n4.vocab.0213.m4a,ref_only:jf_irodori_a2,draft,づ 표기 한계 검증항; Tanos교차: N4 일치
jlpt.n4.vocab.0214,N4,勝つ,かつ,{勝|か}つ,카츠,verb,g1,vi,이기다,-,きのうの{試合|しあい}に{勝|か}ちました。,어제 시합에서 이겼어요.,jlpt.n4.vocab.0214.m4a,ref_only:jf_irodori_a2,draft,負ける와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0215,N4,通う,かよう,{通|かよ}う,카요우,verb,g1,vi,다니다,통학하다,{毎日|まいにち}バスで{学校|がっこう}に{通|かよ}っています。,매일 버스로 학교에 다녀요.,jlpt.n4.vocab.0215.m4a,ref_only:jf_irodori_a2,draft,어미 う 장음 오판 검증항(카요우); Tanos교차: N4 일치
jlpt.n4.vocab.0216,N4,乾く,かわく,{乾|かわ}く,카와쿠,verb,g1,vi,마르다,건조되다,{服|ふく}がまだ{乾|かわ}いていません。,옷이 아직 안 말랐어요.,jlpt.n4.vocab.0216.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0217,N4,考える,かんがえる,{考|かんが}える,캉가에루,verb,g2,vt,생각하다,고려하다,よく{考|かんが}えてから{決|き}めます。,잘 생각한 뒤에 정할게요.,jlpt.n4.vocab.0217.m4a,ref_only:jf_marugoto_a2,draft,考え의 원형; Tanos교차: N4 일치
jlpt.n4.vocab.0218,N4,頑張る,がんばる,{頑張|がん|ば}る,감바루,verb,g1,vi,힘내다,노력하다,{最後|さいご}まで{頑張|がんば}ります。,마지막까지 힘낼게요.,jlpt.n4.vocab.0218.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 격려 표현; 발음 ん+ば행 ㅁ받침 검증항(감바루); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n4.vocab.0219,N4,聞こえる,きこえる,{聞|き}こえる,키코에루,verb,g2,vi,들리다,-,{外|そと}から{音楽|おんがく}が{聞|き}こえます。,밖에서 음악이 들려요.,jlpt.n4.vocab.0219.m4a,ref_only:jf_irodori_a2,draft,見える와 세트 — 가능형이 아니라 자발; Tanos교차: N4 일치
jlpt.n4.vocab.0220,N4,気をつける,きをつける,{気|き}をつける,키오츠케루,verb,g2,vi,조심하다,주의하다,{車|くるま}に{気|き}をつけてください。,차 조심하세요.,jlpt.n4.vocab.0220.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 주의 표현; 注意의 구어 대응; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n4.vocab.0221,N4,比べる,くらべる,{比|くら}べる,쿠라베루,verb,g2,vt,비교하다,견주다,{去年|きょねん}と{比|くら}べて{寒|さむ}いです。,작년과 비교해서 추워요.,jlpt.n4.vocab.0221.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0222,N4,くれる,くれる,くれる,쿠레루,verb,g2,vt,(남이 나에게) 주다,-,{友|とも}だちが{本|ほん}を{貸|か}してくれました。,친구가 책을 빌려줬어요.,jlpt.n4.vocab.0222.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 수수 표현 3종(あげる·くれる·もらう) 완성; N5에 あげる·もらう 수록됨; Tanos교차: N4 일치
jlpt.n4.vocab.0223,N4,込む,こむ,{込|こ}む,코무,verb,g1,vi,붐비다,혼잡하다,{朝|あさ}の{電車|でんしゃ}はとても{込|こ}みます。,아침 전철은 아주 붐벼요.,jlpt.n4.vocab.0223.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0224,N4,探す,さがす,{探|さが}す,사가스,verb,g1,vt,찾다,구하다,{新|あたら}しい{部屋|へや}を{探|さが}しています。,새 방을 찾고 있어요.,jlpt.n4.vocab.0224.m4a,ref_only:jf_irodori_a2,draft,見つける와 대비 — 探す는 과정 見つける는 결과; Tanos교차: N4 일치
jlpt.n4.vocab.0225,N4,調べる,しらべる,{調|しら}べる,시라베루,verb,g2,vt,조사하다,알아보다,パソコンで{調|しら}べてみます。,컴퓨터로 알아볼게요.,jlpt.n4.vocab.0225.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0226,N4,知らせる,しらせる,{知|し}らせる,시라세루,verb,g2,vt,알리다,통지하다,{決|き}まったら{知|し}らせてください。,정해지면 알려주세요.,jlpt.n4.vocab.0226.m4a,ref_only:jf_irodori_a2,draft,N5 知る의 파생; Tanos교차: N4 일치
jlpt.n4.vocab.0227,N4,信じる,しんじる,{信|しん}じる,신지루,verb,g2,vt,믿다,신뢰하다,{彼|かれ}の{話|はなし}を{信|しん}じています。,그의 말을 믿고 있어요.,jlpt.n4.vocab.0227.m4a,ref_only:jf_marugoto_a2,draft,선정축: 감정·판단 동사 축; Tanos N4 미수록 → A2 의견 표현에 필요; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0228,N4,空く,すく,{空|す}く,스쿠,verb,g1,vi,비다,한산해지다,おなかが{空|す}きました。,배가 고파요.,jlpt.n4.vocab.0228.m4a,ref_only:jf_irodori_a2,draft,Tanos N4는 あく/空く로 수록 — 우리는 「おなかが空く(すく)」 용법이 우선이라 すく 채택; Tanos교차: N4 일치
jlpt.n4.vocab.0229,N4,進む,すすむ,{進|すす}む,스스무,verb,g1,vi,나아가다,진행되다,{工事|こうじ}がなかなか{進|すす}みません。,공사가 좀처럼 진행되지 않아요.,jlpt.n4.vocab.0229.m4a,ref_only:jf_marugoto_a2,draft,부사 なかなか와 함께; Tanos교차: N4 일치
